created,d1,d2,d3,d4,d5,d6,d7,d8,lat,lng
2020-05-25T03:48:12.273Z,318.6,,,,,,,,34.666515,135.15946167
2020-05-25T03:48:16.355Z,318.2,,,,,,,,34.66651833,135.15944167
2020-05-25T03:48:20.462Z,317.1,,,,,,,,34.66651,135.15947667
2020-05-25T03:48:24.538Z,316.6,,,,,,,,34.66650167,135.159485
2020-05-25T03:48:28.637Z,316,,,,,,,,34.66651833,135.15945667
2020-05-25T03:48:32.684Z,315.8,,,,,,,,34.66651833,135.15946167
2020-05-25T03:48:36.796Z,315.5,,,,,,,,34.66653167,135.15942333
2020-05-25T03:48:40.868Z,315,,,,,,,,34.666545,135.15938667
2020-05-25T03:48:45.007Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:48:45.042Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:48:49.326Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:48:53.329Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:48:57.340Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:01.408Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:05.428Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:09.446Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:13.540Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:17.620Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:21.622Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:25.665Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:29.762Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:33.764Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:37.854Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:41.953Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:46.254Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:46.654Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:46.674Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:46.684Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:46.692Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:51.253Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:55.262Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:49:59.357Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:50:03.369Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:50:07.446Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:50:11.567Z,314.3,,,,,,,,34.66654333,135.15938167
2020-05-25T03:50:15.600Z,326.7,,,,,,,,34.66661,135.15923833
2020-05-25T03:50:19.667Z,326.1,,,,,,,,34.66659833,135.15928
2020-05-25T03:50:23.696Z,324.9,,,,,,,,34.666585,135.15937333
2020-05-25T03:50:27.800Z,324.5,,,,,,,,34.66659167,135.159405
2020-05-25T03:50:31.893Z,324.4,,,,,,,,34.66660167,135.15942333
2020-05-25T03:50:35.940Z,324.5,,,,,,,,34.66659167,135.15943667
2020-05-25T03:50:39.953Z,325,,,,,,,,34.66657667,135.159435
2020-05-25T03:50:43.967Z,326.1,,,,,,,,34.66656333,135.15941667
2020-05-25T03:50:48.002Z,327.5,,,,,,,,34.66655833,135.15939333
2020-05-25T03:50:52.060Z,328.3,,,,,,,,34.666555,135.15937167
2020-05-25T03:50:56.081Z,328.9,,,,,,,,34.66654167,135.15936667
2020-05-25T03:51:00.153Z,325.4,,,,,,,,34.66654167,135.15936
2020-05-25T03:51:04.158Z,325.6,,,,,,,,34.666525,135.15937333
2020-05-25T03:51:08.257Z,325.7,,,,,,,,34.666515,135.15938
2020-05-25T03:51:12.302Z,325.7,,,,,,,,34.66651,135.159375
2020-05-25T03:51:16.370Z,325.7,,,,,,,,34.66651167,135.15937833
2020-05-25T03:51:20.421Z,233.8,,,,,,,,34.66643833,135.15955833
2020-05-25T03:51:24.425Z,206.7,,,,,,,,34.666405,135.15965667
2020-05-25T03:51:28.473Z,195.5,,,,,,,,34.66639167,135.159705
2020-05-25T03:51:32.541Z,191.4,,,,,,,,34.66639,135.15971667
2020-05-25T03:51:36.637Z,191.3,,,,,,,,34.66638833,135.15971167
2020-05-25T03:51:40.711Z,188.3,,,,,,,,34.66639,135.15971833
2020-05-25T03:51:44.718Z,185.8,,,,,,,,34.66637833,135.159725
2020-05-25T03:51:48.720Z,183.8,,,,,,,,34.66636833,135.15973167
2020-05-25T03:51:52.813Z,182.8,,,,,,,,34.66637,135.159745
2020-05-25T03:51:56.820Z,182.7,,,,,,,,34.66636833,135.15974667
2020-05-25T03:52:00.910Z,181.3,,,,,,,,34.66636333,135.15976167
2020-05-25T03:52:04.982Z,179.8,,,,,,,,34.66632167,135.15977667
2020-05-25T03:52:08.995Z,178.4,,,,,,,,34.666285,135.15981
2020-05-25T03:52:13.084Z,177.8,,,,,,,,34.66627333,135.15981667
2020-05-25T03:52:17.097Z,177.7,,,,,,,,34.66627,135.15981333
2020-05-25T03:52:21.147Z,177.6,,,,,,,,34.66627167,135.15981
2020-05-25T03:52:25.181Z,177.6,,,,,,,,34.66627833,135.15980833
2020-05-25T03:52:29.308Z,176.2,,,,,,,,34.66627333,135.15984
2020-05-25T03:52:33.316Z,174.6,,,,,,,,34.66626167,135.15986833
2020-05-25T03:52:37.431Z,174.5,,,,,,,,34.66625667,135.15987
2020-05-25T03:52:41.519Z,174.4,,,,,,,,34.66625333,135.15986833
2020-05-25T03:52:45.653Z,174.3,,,,,,,,34.66624667,135.15986167
2020-05-25T03:52:49.740Z,173.4,,,,,,,,34.66626,135.15984833
2020-05-25T03:52:53.743Z,172.7,,,,,,,,34.66627667,135.15983667
2020-05-25T03:52:57.819Z,170.9,,,,,,,,34.66631,135.15984667
2020-05-25T03:53:01.821Z,170.2,,,,,,,,34.66632333,135.15984333
2020-05-25T03:53:05.937Z,167.8,,,,,,,,34.66637167,135.15983333
2020-05-25T03:53:10.010Z,166.3,,,,,,,,34.666405,135.15982667
2020-05-25T03:53:14.059Z,165.9,,,,,,,,34.66641667,135.15981667
2020-05-25T03:53:18.122Z,164.5,,,,,,,,34.66643833,135.15981167
2020-05-25T03:53:22.197Z,163.9,,,,,,,,34.66643167,135.15983
2020-05-25T03:53:26.306Z,163,,,,,,,,34.66642667,135.15984833
2020-05-25T03:53:30.307Z,162.6,,,,,,,,34.66642,135.159855
2020-05-25T03:53:34.429Z,162.2,,,,,,,,34.666415,135.15984667
2020-05-25T03:53:38.440Z,162.1,,,,,,,,34.66640167,135.15984667
2020-05-25T03:53:42.518Z,162.2,,,,,,,,34.66638,135.15986167
2020-05-25T03:53:46.588Z,162,,,,,,,,34.66633833,135.15987833
2020-05-25T03:53:50.702Z,161.7,,,,,,,,34.6663,135.15990167
2020-05-25T03:53:54.773Z,161.5,,,,,,,,34.66627,135.159915
2020-05-25T03:53:58.850Z,161.5,,,,,,,,34.66627167,135.15992
2020-05-25T03:54:02.874Z,161.5,,,,,,,,34.66626333,135.15991667
2020-05-25T03:54:07.137Z,161.5,,,,,,,,34.66627333,135.15991
2020-05-25T03:54:11.257Z,161.7,,,,,,,,34.66629333,135.159905
2020-05-25T03:54:15.371Z,162,,,,,,,,34.66632167,135.15987
2020-05-25T03:54:19.463Z,162.1,,,,,,,,34.66633833,135.159855
2020-05-25T03:54:23.472Z,162.1,,,,,,,,34.66634167,135.15984833
2020-05-25T03:54:27.564Z,162.1,,,,,,,,34.66634167,135.15985333
2020-05-25T03:54:31.651Z,162.4,,,,,,,,34.66635,135.15987333
2020-05-25T03:54:35.729Z,162.4,,,,,,,,34.66635833,135.159875
2020-05-25T03:54:39.825Z,162.4,,,,,,,,34.66636,135.15987167
2020-05-25T03:54:43.868Z,162.8,,,,,,,,34.666375,135.15989
2020-05-25T03:54:47.905Z,163.5,,,,,,,,34.66637833,135.15991167
2020-05-25T03:54:51.908Z,163.5,,,,,,,,34.666375,135.15991333
2020-05-25T03:54:55.993Z,163.5,,,,,,,,34.66637667,135.15991333
2020-05-25T03:55:00.057Z,163.6,,,,,,,,34.66639,135.15991333
2020-05-25T03:55:04.086Z,163.7,,,,,,,,34.666425,135.15991667
2020-05-25T03:55:08.104Z,163.3,,,,,,,,34.66643833,135.15992
2020-05-25T03:55:12.183Z,162.8,,,,,,,,34.66644,135.15995667
2020-05-25T03:55:16.307Z,161.9,,,,,,,,34.66643667,135.16001667
2020-05-25T03:55:20.311Z,161.4,,,,,,,,34.66643,135.16003
2020-05-25T03:55:24.376Z,161.3,,,,,,,,34.66639833,135.16000333
2020-05-25T03:55:28.432Z,161.1,,,,,,,,34.66636667,135.15997667
2020-05-25T03:55:32.518Z,161.7,,,,,,,,34.666395,135.15992167
2020-05-25T03:55:36.633Z,162.7,,,,,,,,34.66633333,135.15987333
2020-05-25T03:55:40.645Z,163.5,,,,,,,,34.66631667,135.15985333
2020-05-25T03:55:44.752Z,164.1,,,,,,,,34.666255,135.15987
2020-05-25T03:55:48.827Z,164,,,,,,,,34.66625167,135.15987333
2020-05-25T03:55:52.973Z,163.2,,,,,,,,34.66628833,135.15987333
2020-05-25T03:55:57.062Z,162.1,,,,,,,,34.66630333,135.15988
2020-05-25T03:56:01.157Z,161.4,,,,,,,,34.66631833,135.159865
2020-05-25T03:56:05.182Z,160,,,,,,,,34.66635333,135.15983333
2020-05-25T03:56:09.225Z,159.2,,,,,,,,34.666365,135.159825
2020-05-25T03:56:13.229Z,157.5,,,,,,,,34.66638667,135.15981333
2020-05-25T03:56:17.342Z,157.5,,,,,,,,34.66638167,135.15980833
2020-05-25T03:56:21.399Z,157.4,,,,,,,,34.66638167,135.15980333
2020-05-25T03:56:25.443Z,157.3,,,,,,,,34.66638,135.15979833
2020-05-25T03:56:29.446Z,156.1,,,,,,,,34.666425,135.15977833
2020-05-25T03:56:33.559Z,155.3,,,,,,,,34.66645667,135.15977333
2020-05-25T03:56:37.576Z,155.2,,,,,,,,34.66645833,135.15977167
2020-05-25T03:56:41.634Z,153.4,,,,,,,,34.66648833,135.15978167
2020-05-25T03:56:45.760Z,153.3,,,,,,,,34.66649,135.15978167
2020-05-25T03:56:49.803Z,153.3,,,,,,,,34.66648833,135.15978
2020-05-25T03:56:53.889Z,153,,,,,,,,34.666485,135.15977333
2020-05-25T03:56:57.893Z,152.7,,,,,,,,34.66646833,135.15977333
2020-05-25T03:57:01.942Z,152.6,,,,,,,,34.66645667,135.159775
2020-05-25T03:57:06.020Z,131,,,,,,,,34.666245,135.159915
2020-05-25T03:57:10.039Z,121.7,,,,,,,,34.66619667,135.15994
2020-05-25T03:57:14.091Z,115.8,,,,,,,,34.66617333,135.15996
2020-05-25T03:57:18.157Z,109.2,,,,,,,,34.66616667,135.159965
2020-05-25T03:57:22.167Z,96.1,,,,,,,,34.66620167,135.15994833
2020-05-25T03:57:26.235Z,92.3,,,,,,,,34.66619833,135.15994333
2020-05-25T03:57:30.284Z,74.5,,,,,,,,34.66627167,135.15991833
2020-05-25T03:57:34.320Z,72.5,,,,,,,,34.666295,135.159905
2020-05-25T03:57:38.428Z,72.5,,,,,,,,34.66629667,135.15989833
2020-05-25T04:06:38.618Z,53,,,,,,,,34.665715,135.159925
2020-05-25T04:06:42.658Z,103.7,,,,,,,,34.66613667,135.16021833
2020-05-25T04:06:46.749Z,31.1,,,,,,,,34.66627,135.15956333
2020-05-25T04:06:50.760Z,39.8,,,,,,,,34.66628167,135.159365
2020-05-25T04:06:54.890Z,37.7,,,,,,,,34.666265,135.15949167
2020-05-25T04:06:58.959Z,28.1,,,,,,,,34.66632333,135.15946333
2020-05-25T04:07:03.053Z,90.9,,,,,,,,34.66616667,135.16013167
2020-05-25T04:07:07.109Z,96.1,,,,,,,,34.66617667,135.16004
2020-05-25T04:07:11.408Z,97.9,,,,,,,,34.66618833,135.16004
2020-05-25T04:07:15.509Z,99.2,,,,,,,,34.66618167,135.16004
2020-05-25T04:07:19.519Z,100.7,,,,,,,,34.66617333,135.16004333
2020-05-25T04:07:23.629Z,102.3,,,,,,,,34.66616667,135.16004667
2020-05-25T04:07:27.729Z,103.8,,,,,,,,34.66616167,135.16005167
2020-05-25T04:07:31.818Z,105.3,,,,,,,,34.666155,135.16005667
2020-05-25T04:07:35.820Z,106.6,,,,,,,,34.66615,135.16006167
2020-05-25T04:07:39.849Z,107.5,,,,,,,,34.66614667,135.16006167
2020-05-25T04:07:43.910Z,108,,,,,,,,34.66614333,135.16005833
2020-05-25T04:07:47.969Z,108.5,,,,,,,,34.66614167,135.16005167
2020-05-25T04:07:52.018Z,108.8,,,,,,,,34.66614167,135.16004333
2020-05-25T04:07:56.028Z,108.8,,,,,,,,34.66615833,135.160015
2020-05-25T04:08:00.033Z,107.9,,,,,,,,34.66619,135.16
2020-05-25T04:08:04.059Z,106.5,,,,,,,,34.66620833,135.15997833
2020-05-25T04:08:08.172Z,105,,,,,,,,34.666225,135.15997667
2020-05-25T04:08:12.179Z,103.5,,,,,,,,34.66623167,135.15996667
2020-05-25T04:08:16.271Z,102.3,,,,,,,,34.66623333,135.15996167
2020-05-25T04:08:20.560Z,100.9,,,,,,,,34.66623333,135.15996167
2020-05-25T04:08:24.636Z,99.9,,,,,,,,34.666235,135.15996333
2020-05-25T04:40:43.621Z,28.4,,,,,,,,34.66643667,135.15994
2020-05-25T04:40:47.793Z,36.5,,,,,,,,34.66644333,135.15997667
2020-05-25T04:40:51.845Z,44,,,,,,,,34.66637,135.16003167
2020-05-25T04:40:55.905Z,25,,,,,,,,34.66624667,135.16015
2020-05-25T04:41:00.011Z,30.8,,,,,,,,34.66622833,135.16021667
2020-05-25T04:41:04.065Z,34.7,,,,,,,,34.66622167,135.16022
2020-05-25T04:41:08.077Z,38.8,,,,,,,,34.666285,135.16015167
2020-05-25T05:16:51.868Z,0,,,,,,,,34.66662833,135.160055
2020-05-25T05:16:55.949Z,42.3,,,,,,,,34.666695,135.16004
2020-05-25T05:16:59.959Z,48.4,,,,,,,,34.66672167,135.16002667
2020-05-25T05:17:04.030Z,43.8,,,,,,,,34.666795,135.16001
2020-05-25T05:17:08.100Z,45.1,,,,,,,,34.666765,135.16005833
2020-05-25T05:17:12.188Z,52.5,,,,,,,,34.66669167,135.16007667
2020-05-25T05:17:16.393Z,54.9,,,,,,,,34.66668333,135.16007833
2020-05-25T05:17:20.440Z,57.7,,,,,,,,34.66671667,135.16003333
2020-05-25T05:17:24.580Z,58.3,,,,,,,,34.66675167,135.16002167
2020-05-25T05:17:28.651Z,58.6,,,,,,,,34.666785,135.160015
2020-05-25T05:17:32.680Z,63,,,,,,,,34.66666667,135.15999167
2020-05-25T05:17:36.772Z,71.1,,,,,,,,34.666375,135.15988
2020-05-25T05:17:40.913Z,75.6,,,,,,,,34.66629167,135.15995667
2020-05-25T05:17:44.980Z,79.9,,,,,,,,34.66624167,135.16003
2020-05-25T05:17:49.030Z,83,,,,,,,,34.66620833,135.16008833
2020-05-25T05:17:53.060Z,86.1,,,,,,,,34.66618333,135.16013
2020-05-25T05:17:57.100Z,88.8,,,,,,,,34.666165,135.160165
2020-05-25T05:18:01.204Z,91.6,,,,,,,,34.66615667,135.1602
2020-05-25T05:18:05.890Z,94.4,,,,,,,,34.66616333,135.16022333
2020-05-25T05:18:09.902Z,98.2,,,,,,,,34.66617667,135.16023667
2020-05-25T05:18:13.969Z,101.2,,,,,,,,34.666195,135.16024167
2020-05-25T05:18:18.060Z,103.9,,,,,,,,34.66620833,135.160235
2020-05-25T05:18:22.089Z,106.3,,,,,,,,34.66620833,135.160235
2020-05-25T05:18:26.194Z,108.2,,,,,,,,34.66621833,135.16018667
2020-05-25T05:18:30.270Z,109.3,,,,,,,,34.66620667,135.160165
2020-05-25T05:18:34.277Z,109.9,,,,,,,,34.66621333,135.16010167
2020-05-25T05:18:38.300Z,110.8,,,,,,,,34.66620667,135.16009333
2020-05-25T05:18:42.409Z,111.4,,,,,,,,34.6662,135.16009333
2020-05-25T05:18:46.450Z,112.1,,,,,,,,34.66619667,135.16008667
2020-05-25T05:18:50.460Z,112.8,,,,,,,,34.66619333,135.16008667
2020-05-25T05:18:54.510Z,113.5,,,,,,,,34.66619167,135.16009
2020-05-25T05:18:58.568Z,114.2,,,,,,,,34.66618667,135.160095
2020-05-25T05:19:02.634Z,114.9,,,,,,,,34.66618,135.160105
2020-05-25T05:19:07.190Z,115.8,,,,,,,,34.66612667,135.16007333
2020-05-25T05:19:11.961Z,117.4,,,,,,,,34.66612667,135.160085
2020-05-25T05:19:16.098Z,119,,,,,,,,34.66615167,135.16007333
2020-05-25T05:19:20.190Z,120.8,,,,,,,,34.66616333,135.16009167
2020-05-25T05:19:24.410Z,123,,,,,,,,34.66616667,135.16010333
2020-05-25T05:19:28.440Z,124.7,,,,,,,,34.66619167,135.16009833
2020-05-25T05:19:32.509Z,126.4,,,,,,,,34.66623,135.16008333
2020-05-25T05:19:36.580Z,128.2,,,,,,,,34.66626333,135.16009167
2020-05-25T05:19:40.630Z,129.8,,,,,,,,34.66628667,135.16008833
2020-05-25T05:19:44.661Z,131.3,,,,,,,,34.66629833,135.16012
2020-05-25T05:19:48.758Z,132.7,,,,,,,,34.6663,135.16014833
2020-05-25T05:19:52.860Z,133.9,,,,,,,,34.66629667,135.160155
2020-05-25T05:19:56.950Z,134.9,,,,,,,,34.666285,135.16015
2020-05-25T05:20:15.950Z,134.9,,,,,,,,34.666285,135.16015
2020-05-25T05:20:19.977Z,139.7,,,,,,,,34.666265,135.16018667
2020-05-25T05:20:24.013Z,151.5,,,,,,,,34.66626167,135.16018167
2020-05-25T05:20:28.045Z,152.5,,,,,,,,34.66625667,135.160175
2020-05-25T05:20:32.059Z,153.5,,,,,,,,34.66625167,135.160175
2020-05-25T05:20:36.072Z,154.5,,,,,,,,34.666245,135.160175
2020-05-25T05:20:40.089Z,155.2,,,,,,,,34.666235,135.16017167
2020-05-25T05:20:44.095Z,158.1,,,,,,,,34.66620167,135.16014833
2020-05-25T05:20:48.180Z,161.5,,,,,,,,34.66619167,135.16015167
2020-05-25T05:20:52.320Z,163.9,,,,,,,,34.66617167,135.160155
2020-05-25T05:20:56.439Z,165.2,,,,,,,,34.66618167,135.16013667
2020-05-25T05:21:00.490Z,166.3,,,,,,,,34.66617833,135.160135
2020-05-25T05:21:04.667Z,167.4,,,,,,,,34.66617667,135.16013333
2020-05-25T05:21:08.701Z,168.3,,,,,,,,34.66617167,135.160135
2020-05-25T05:21:12.730Z,169.2,,,,,,,,34.666165,135.16013667
2020-05-25T05:21:16.770Z,170.1,,,,,,,,34.66615833,135.16014167
2020-05-25T05:21:20.870Z,171,,,,,,,,34.66615333,135.16015
2020-05-25T05:21:24.898Z,171.9,,,,,,,,34.66614833,135.16016
2020-05-25T05:21:28.950Z,172.8,,,,,,,,34.66612667,135.16019167
2020-05-25T05:21:32.980Z,184.2,,,,,,,,34.66611333,135.16015833
2020-05-25T05:21:37.001Z,184.9,,,,,,,,34.66610333,135.16017667
2020-05-25T05:21:41.131Z,185.5,,,,,,,,34.66612833,135.16018333
2020-05-25T05:21:45.210Z,187.8,,,,,,,,34.66616167,135.160175
2020-05-25T05:21:49.463Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:21:53.521Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:21:57.620Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:01.817Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:05.853Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:10.021Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:14.550Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:18.610Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:22.649Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:27.060Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:31.111Z,189,,,,,,,,34.666165,135.16018167
2020-05-25T05:22:35.540Z,189,,,,,,,,34.666165,135.16018167
